Mode,AtomIndex,dx,dy,dz
119,12,0.131,-0.0403,-0.0
119,13,-0.0101,0.0302,0.0302
119,14,-0.1613,0.0302,-0.0202
119,15,0.2822,-0.1714,-0.0907
119,16,0.1008,-0.0302,-0.0
119,17,0.0302,-0.0706,-0.0706
119,18,0.0202,0.0302,0.0403
119,19,-0.1411,0.0302,-0.0101
119,20,0.2822,-0.1714,-0.0907
119,21,0.0403,-0.0101,-0.0101
119,22,-0.0302,0.0,-0.0101
119,23,0.0101,0.0202,0.0202
119,24,0.0202,-0.0202,-0.0101
119,25,0.0,-0.0101,-0.0101
119,26,-0.0101,-0.0202,-0.0202
119,27,-0.0403,-0.0101,0.0101
119,28,0.0302,0.0,0.0101
119,29,-0.0202,-0.0202,0.0101
119,30,0.0403,-0.0,0.0101
119,31,0.0403,-0.0101,0.0202
119,32,-0.0202,0.0403,-0.0504
119,33,0.131,-0.121,0.1613
119,34,-0.0302,-0.0101,0.0101
119,35,0.2318,0.0202,0.0302
119,36,-0.0,-0.0403,0.0403
119,37,0.0907,0.0907,-0.0806
119,38,0.0302,0.0403,-0.0302
119,39,-0.0202,-0.0,-0.0
119,40,0.0302,0.0907,-0.0806
119,41,-0.131,-0.0403,0.0
119,42,0.0101,0.0302,-0.0302
119,43,0.1613,0.0302,0.0202
119,44,-0.2822,-0.1714,0.0907
119,45,-0.1008,-0.0302,0.0
119,46,-0.0302,-0.0706,0.0706
119,47,-0.0202,0.0302,-0.0403
119,48,0.1411,0.0302,0.0101
119,49,-0.2822,-0.1714,0.0907
119,50,-0.0101,0.0202,-0.0202
119,51,-0.0,-0.0101,0.0101
119,52,0.0101,-0.0202,0.0202
119,53,0.0,0.0,-0.0
120,1,-0.03,0.0601,0.0701
120,2,0.3004,-0.3204,-0.3004
120,3,0.02,-0.02,-0.01
120,4,-0.0401,-0.1001,-0.1202
120,5,0.0601,-0.03,-0.02
120,6,-0.0601,-0.02,-0.0401
120,7,-0.0801,0.0501,0.03
120,8,0.0901,-0.2003,-0.2003
120,9,0.1101,0.0,0.03
120,10,-0.03,0.0601,0.0501
120,11,0.0501,-0.0901,-0.0701
120,12,-0.0401,0.02,0.01
120,13,-0.01,-0.01,-0.01
120,14,0.0401,-0.0,0.01
120,15,-0.0601,0.0401,0.02
120,16,-0.03,-0.0,-0.01
120,17,0.0,0.01,0.01
120,18,-0.01,0.02,0.01
120,19,0.0501,-0.02,-0.01
120,20,-0.0901,0.0401,0.01
120,21,-0.0701,-0.02,-0.03
120,22,0.03,-0.0501,-0.0401
120,23,-0.01,0.01,0.01
120,24,0.0,0.0,0.0
120,25,0.01,-0.01,-0.01
120,26,-0.0,-0.0,-0.0
120,27,-0.0701,0.02,-0.03
120,28,0.03,0.0501,-0.0401
120,29,0.0,-0.0,0.0
120,30,-0.03,-0.0601,0.0701
120,31,0.3004,0.3204,-0.3004
120,32,0.02,0.02,-0.01
120,33,-0.0401,0.1001,-0.1202
120,34,0.0601,0.03,-0.02
120,35,-0.0601,0.02,-0.0401
120,36,-0.0801,-0.0501,0.03
120,37,0.0901,0.2003,-0.2003
120,38,0.1101,-0.0,0.03
120,39,-0.03,-0.0601,0.0501
120,40,0.0501,0.0901,-0.0701
120,41,-0.0401,-0.02,0.01
120,42,-0.01,0.01,-0.01
120,43,0.0401,0.0,0.01
120,44,-0.0601,-0.0401,0.02
120,45,-0.03,0.0,-0.01
120,46,0.0,-0.01,0.01
120,47,-0.01,-0.02,0.01
120,48,0.0501,0.02,-0.01
120,49,-0.0901,-0.0401,0.01
120,50,-0.01,-0.01,0.01
120,51,0.01,0.01,-0.01
120,52,-0.0,0.0,-0.0
120,53,-0.0,-0.0,-0.0
121,1,-0.0698,0.0399,0.0299
121,2,0.1595,-0.2392,-0.2292
121,3,0.0399,0.0498,0.0598
121,4,-0.1993,-0.2292,-0.289
121,5,0.0797,-0.0399,-0.0299
121,6,-0.289,-0.01,-0.0698
121,7,-0.0698,0.0,-0.01
121,8,-0.0199,-0.0797,-0.0897
121,9,0.0399,0.0498,0.0698
121,10,0.01,0.0199,0.0299
121,11,-0.01,0.0498,0.0498
121,12,-0.0399,0.0399,0.0299
121,13,-0.01,-0.01,-0.0199
121,14,0.0399,-0.01,0.01
121,15,-0.0897,0.0498,0.0299
121,16,-0.0199,0.01,-0.0
121,17,-0.01,0.01,0.01
121,18,-0.01,-0.0,-0.0
121,19,0.0399,-0.0199,-0.01
121,20,-0.0997,0.0498,0.0199
121,21,0.0,-0.0299,-0.0399
121,22,0.01,-0.0498,-0.0498
121,23,-0.01,0.0,0.0
121,24,0.0,0.01,0.0
121,25,0.0,-0.0,-0.0
121,26,0.0,0.0,0.0
121,27,-0.0,-0.0299,0.0399
121,28,-0.01,-0.0498,0.0498
121,29,-0.0,0.01,-0.0
121,30,0.0698,0.0399,-0.0299
121,31,-0.1595,-0.2392,0.2292
121,32,-0.0399,0.0498,-0.0598
121,33,0.1993,-0.2292,0.289
121,34,-0.0797,-0.0399,0.0299
121,35,0.289,-0.01,0.0698
121,36,0.0698,0.0,0.01
121,37,0.0199,-0.0797,0.0897
121,38,-0.0399,0.0498,-0.0698
121,39,-0.01,0.0199,-0.0299
121,40,0.01,0.0498,-0.0498
121,41,0.0399,0.0399,-0.0299
121,42,0.01,-0.01,0.0199
121,43,-0.0399,-0.01,-0.01
121,44,0.0897,0.0498,-0.0299
121,45,0.0199,0.01,0.0
121,46,0.01,0.01,-0.01
121,47,0.01,-0.0,0.0
121,48,-0.0399,-0.0199,0.01
121,49,0.0997,0.0498,-0.0199
121,50,0.01,0.0,-0.0
121,51,-0.0,-0.0,0.0
121,52,-0.0,0.0,-0.0
121,53,-0.0,-0.0,0.0
122,1,0.0702,0.01,0.0301
122,2,0.0602,0.0301,0.0502
122,3,-0.0401,-0.0803,-0.1003
122,4,0.2408,0.2308,0.301
122,5,-0.0602,0.0301,0.0201
122,6,0.3512,-0.01,0.0602
122,7,0.01,0.0401,0.0502
122,8,0.1204,-0.0903,-0.0702
122,9,0.0502,-0.0803,-0.0702
122,10,-0.0401,0.0301,0.0201
122,11,0.0702,-0.1505,-0.1304
122,12,0.0602,-0.0301,-0.01
122,13,-0.0201,0.01,0.0
122,14,-0.0502,0.01,-0.0
122,15,0.0702,-0.0502,-0.0301
122,16,0.0401,-0.0201,-0.01
122,17,-0.01,-0.0401,-0.0401
122,18,-0.01,0.0401,0.0301
122,19,-0.0301,-0.01,-0.0201
122,20,0.0602,-0.0502,-0.0301
122,21,-0.0702,0.0301,0.0201
122,22,-0.0,0.0301,0.0201
122,23,-0.0,0.0201,0.0201
122,24,0.01,-0.01,-0.0
122,25,0.01,-0.01,-0.01
122,26,-0.01,-0.01,-0.01
122,27,-0.0702,-0.0301,0.0201
122,28,-0.0,-0.0301,0.0201
122,29,0.01,0.01,-0.0
122,30,0.0702,-0.01,0.0301
122,31,0.0602,-0.0301,0.0502
122,32,-0.0401,0.0803,-0.1003
122,33,0.2408,-0.2308,0.301
122,34,-0.0602,-0.0301,0.0201
122,35,0.3512,0.01,0.0602
122,36,0.01,-0.0401,0.0502
122,37,0.1204,0.0903,-0.0702
122,38,0.0502,0.0803,-0.0702
122,39,-0.0401,-0.0301,0.0201
122,40,0.0702,0.1505,-0.1304
122,41,0.0602,0.0301,-0.01
122,42,-0.0201,-0.01,0.0
122,43,-0.0502,-0.01,-0.0
122,44,0.0702,0.0502,-0.0301
122,45,0.0401,0.0201,-0.01
122,46,-0.01,0.0401,-0.0401
122,47,-0.01,-0.0401,0.0301
122,48,-0.0301,0.01,-0.0201
122,49,0.0602,0.0502,-0.0301
122,50,-0.0,-0.0201,0.0201
122,51,0.01,0.01,-0.01
122,52,-0.01,0.01,-0.01
122,53,-0.0,0.0,-0.0
123,1,0.01,0.0602,0.0702
123,2,0.2407,-0.1906,-0.1605
123,3,-0.01,-0.0702,-0.0802
123,4,0.1404,0.0802,0.1204
123,5,0.0,0.0,0.0
123,6,0.2106,-0.0201,0.0201
123,7,-0.0502,0.0702,0.0602
123,8,0.1505,-0.2106,-0.1906
123,9,0.1204,-0.0602,-0.0301
123,10,-0.0401,0.0702,0.0602
123,11,0.0602,-0.1103,-0.0903
123,12,0.1103,0.0,0.0301
123,13,-0.0903,-0.01,-0.0301
123,14,-0.0401,0.01,-0.0
123,15,-0.01,-0.01,-0.01
123,16,0.0602,-0.0201,-0.0
123,17,-0.0802,-0.0903,-0.1103
123,18,-0.0602,0.0802,0.0702
123,19,-0.0,-0.0502,-0.0502
123,20,-0.0602,-0.0301,-0.0502
123,21,-0.0802,0.0,-0.0201
123,22,-0.0201,-0.01,-0.0201
123,23,-0.01,0.0702,0.0602
123,24,0.0401,-0.0,0.01
123,25,0.0401,-0.0401,-0.0301
123,26,-0.0201,-0.0301,-0.0301
123,27,0.0802,0.0,0.0201
123,28,0.0201,-0.01,0.0201
123,29,-0.0401,-0.0,-0.01
123,30,-0.01,0.0602,-0.0702
123,31,-0.2407,-0.1906,0.1605
123,32,0.01,-0.0702,0.0802
123,33,-0.1404,0.0802,-0.1204
123,34,-0.0,0.0,-0.0
123,35,-0.2106,-0.0201,-0.0201
123,36,0.0502,0.0702,-0.0602
123,37,-0.1505,-0.2106,0.1906
123,38,-0.1204,-0.0602,0.0301
123,39,0.0401,0.0702,-0.0602
123,40,-0.0602,-0.1103,0.0903
123,41,-0.1103,0.0,-0.0301
123,42,0.0903,-0.01,0.0301
123,43,0.0401,0.01,0.0
123,44,0.01,-0.01,0.01
123,45,-0.0602,-0.0201,0.0
123,46,0.0802,-0.0903,0.1103
123,47,0.0602,0.0802,-0.0702
123,48,0.0,-0.0502,0.0502
123,49,0.0602,-0.0301,0.0502
123,50,0.01,0.0702,-0.0602
123,51,-0.0401,-0.0401,0.0301
123,52,0.0201,-0.0301,0.0301
123,53,0.0,-0.0,-0.0
124,1,0.0,0.0201,0.0201
124,2,0.0803,-0.0702,-0.0602
124,3,0.0,-0.0201,-0.0201
124,4,0.0401,0.0201,0.0301
124,5,-0.0201,0.0,0.0
124,6,0.0803,-0.01,0.01
124,7,-0.01,0.01,0.01
124,8,0.0301,-0.0502,-0.0401
124,9,0.0401,-0.01,0.0
124,10,-0.0401,-0.0,-0.0201
124,11,0.0,-0.0903,-0.0803
124,12,-0.1304,-0.0502,-0.0903
124,13,0.2006,0.0201,0.0803
124,14,-0.0401,0.0201,0.01
124,15,0.311,-0.1204,-0.0401
124,16,-0.0602,-0.01,-0.0301
124,17,0.2408,0.1204,0.1906
124,18,0.1204,-0.0803,-0.0502
124,19,-0.0502,0.0903,0.0702
124,20,0.2709,-0.0502,0.0301
124,21,-0.0301,0.0,-0.01
124,22,0.0602,0.0201,0.0301
124,23,0.0,-0.0702,-0.0702
124,24,-0.0803,-0.0,-0.0301
124,25,-0.0401,0.0401,0.0301
124,26,0.0201,0.0301,0.0401
124,27,-0.0301,-0.0,-0.01
124,28,0.0602,-0.0201,0.0301
124,29,-0.0803,0.0,-0.0301
124,30,0.0,-0.0201,0.0201
124,31,0.0803,0.0702,-0.0602
124,32,0.0,0.0201,-0.0201
124,33,0.0401,-0.0201,0.0301
124,34,-0.0201,-0.0,0.0
124,35,0.0803,0.01,0.01
124,36,-0.01,-0.01,0.01
124,37,0.0301,0.0502,-0.0401
124,38,0.0401,0.01,0.0
124,39,-0.0401,0.0,-0.01
124,40,0.0,0.0903,-0.0803
124,41,-0.1304,0.0502,-0.0903
124,42,0.2006,-0.0201,0.0803
124,43,-0.0401,-0.0201,0.01
124,44,0.311,0.1204,-0.0401
124,45,-0.0602,0.01,-0.0301
124,46,0.2408,-0.1204,0.1906
124,47,0.1204,0.0803,-0.0502
124,48,-0.0502,-0.0903,0.0702
124,49,0.2709,0.0502,0.0301
124,50,0.0,0.0803,-0.0702
124,51,-0.0401,-0.0401,0.0301
124,52,0.0201,-0.0301,0.0401
124,53,-0.01,0.0,0.0
125,1,-0.02,0.0599,0.0599
125,2,0.2096,-0.1996,-0.1796
125,3,0.01,-0.0399,-0.0399
125,4,0.0499,-0.01,-0.0
125,5,0.0,-0.01,-0.01
125,6,0.0998,-0.02,-0.0
125,7,-0.0499,0.0399,0.0399
125,8,0.0998,-0.1597,-0.1497
125,9,0.1098,-0.0299,-0.0
125,10,-0.0599,0.02,0.01
125,11,0.0,-0.0699,-0.0699
125,12,-0.0499,-0.0499,-0.0699
125,13,0.1597,0.02,0.0699
125,14,-0.0599,0.02,0.0
125,15,0.2495,-0.1098,-0.0399
125,16,-0.02,-0.01,-0.02
125,17,0.1497,0.0699,0.1098
125,18,0.0898,-0.0499,-0.0299
125,19,-0.0699,0.0699,0.0499
125,20,0.2395,-0.0699,-0.01
125,21,-0.0499,-0.01,-0.0299
125,22,0.0299,0.01,0.02
125,23,0.01,-0.0699,-0.0599
125,24,-0.0699,-0.0,-0.02
125,25,-0.0299,0.0299,0.02
125,26,0.01,0.0299,0.0299
125,27,0.0499,-0.01,0.0299
125,28,-0.0299,0.01,-0.02
125,29,0.0699,-0.0,0.02
125,30,0.02,0.0599,-0.0599
125,31,-0.2096,-0.1996,0.1796
125,32,-0.01,-0.0399,0.0399
125,33,-0.0499,-0.01,0.0
125,34,-0.0,-0.01,0.01
125,35,-0.0998,-0.02,0.0
125,36,0.0499,0.0399,-0.0399
125,37,-0.0998,-0.1597,0.1497
125,38,-0.1098,-0.0299,0.0
125,39,0.0599,0.02,-0.01
125,40,-0.0,-0.0699,0.0699
125,41,0.0499,-0.0499,0.0699
125,42,-0.1597,0.02,-0.0699
125,43,0.0599,0.02,-0.0
125,44,-0.2495,-0.1098,0.0399
125,45,0.02,-0.01,0.02
125,46,-0.1497,0.0699,-0.1098
125,47,-0.0898,-0.0499,0.0299
125,48,0.0699,0.0699,-0.0499
125,49,-0.2395,-0.0699,0.01
125,50,-0.01,-0.0699,0.0599
125,51,0.0299,0.0299,-0.02
125,52,-0.01,0.0299,-0.0299
125,53,-0.0,0.0,-0.0
126,1,-0.0199,0.0298,0.0298
126,2,0.0895,-0.0994,-0.0895
126,3,0.0099,-0.0099,-0.0099
126,4,0.0099,-0.0199,-0.0199
126,5,-0.0,-0.0099,-0.0099
126,6,0.0497,-0.0099,-0.0
126,7,-0.0199,0.0199,0.0199
126,8,0.0497,-0.0696,-0.0696
126,9,0.0398,-0.0099,0.0
126,10,-0.0099,-0.0099,-0.0099
126,11,-0.0398,0.0398,0.0298
126,12,0.0596,-0.0398,-0.0298
126,13,-0.1789,0.0994,0.0497
126,14,0.0,-0.0696,-0.0696
126,15,-0.2287,0.0099,-0.0497
126,16,0.1392,0.0696,0.1094
126,17,-0.2684,-0.1193,-0.1988
126,18,-0.0497,-0.0398,-0.0596
126,19,-0.0398,0.0298,0.0199
126,20,-0.0099,0.0099,0.0099
126,21,-0.0099,-0.0099,-0.0099
126,22,-0.0199,0.0199,0.0199
126,23,0.0596,-0.2386,-0.2187
126,24,0.0795,-0.0099,0.0099
126,25,-0.0895,0.0994,0.0795
126,26,0.0497,0.0895,0.0994
126,27,-0.0099,0.0099,-0.0099
126,28,-0.0199,-0.0199,0.0199
126,29,0.0795,0.0099,0.0099
126,30,-0.0199,-0.0298,0.0298
126,31,0.0895,0.0994,-0.0895
126,32,0.0099,0.0099,-0.0099
126,33,0.0099,0.0199,-0.0199
126,34,-0.0,0.0099,-0.0099
126,35,0.0497,0.0099,-0.0
126,36,-0.0199,-0.0199,0.0199
126,37,0.0497,0.0696,-0.0696
126,38,0.0398,0.0099,0.0
126,39,-0.0099,0.0099,-0.0099
126,40,-0.0398,-0.0398,0.0298
126,41,0.0596,0.0398,-0.0298
126,42,-0.1789,-0.0994,0.0497
126,43,0.0,0.0696,-0.0696
126,44,-0.2287,-0.0099,-0.0497
126,45,0.1392,-0.0696,0.1094
126,46,-0.2684,0.1193,-0.1988
126,47,-0.0497,0.0398,-0.0596
126,48,-0.0398,-0.0298,0.0199
126,49,-0.0099,-0.0099,0.0099
126,50,0.0596,0.2386,-0.2187
126,51,-0.0895,-0.0994,0.0795
126,52,0.0497,-0.0895,0.0994
126,53,0.0,0.0,-0.0
127,1,0.0099,-0.0199,-0.0199
127,2,-0.0596,0.0696,0.0596
127,3,-0.0099,0.0099,0.0099
127,4,-0.0099,0.0199,0.0199
127,5,0.0099,0.0,0.0099
127,6,-0.0398,0.0099,0.0
127,7,0.0099,-0.0199,-0.0099
127,8,-0.0298,0.0497,0.0398
127,9,-0.0199,0.0099,0.0
127,10,0.0,0.0099,0.0099
127,11,0.0298,-0.0398,-0.0398
127,12,-0.0596,0.0298,0.0099
127,13,0.2087,-0.0894,-0.0298
127,14,-0.0099,0.0696,0.0696
127,15,0.2584,-0.0298,0.0398
127,16,-0.1491,-0.0596,-0.1093
127,17,0.2882,0.1292,0.2186
127,18,0.0696,0.0298,0.0497
127,19,0.0199,-0.0099,-0.0099
127,20,0.0596,-0.0199,-0.0099
127,21,0.0099,0.0099,0.0099
127,22,0.0199,-0.0199,-0.0099
127,23,-0.0497,0.2186,0.1988
127,24,-0.0994,0.0099,-0.0099
127,25,0.0795,-0.0894,-0.0696
127,26,-0.0398,-0.0894,-0.0994
127,27,-0.0099,0.0099,-0.0099
127,28,-0.0199,-0.0199,0.0099
127,29,0.0994,0.0099,0.0099
127,30,-0.0099,-0.0199,0.0199
127,31,0.0596,0.0696,-0.0596
127,32,0.0099,0.0099,-0.0099
127,33,0.0099,0.0199,-0.0199
127,34,-0.0099,0.0,-0.0099
127,35,0.0398,0.0099,-0.0
127,36,-0.0099,-0.0199,0.0099
127,37,0.0298,0.0497,-0.0398
127,38,0.0199,0.0099,-0.0
127,39,-0.0,0.0099,-0.0099
127,40,-0.0298,-0.0398,0.0398
127,41,0.0596,0.0298,-0.0099
127,42,-0.2087,-0.0894,0.0298
127,43,0.0099,0.0696,-0.0696
127,44,-0.2584,-0.0298,-0.0398
127,45,0.1491,-0.0596,0.1093
127,46,-0.2882,0.1292,-0.2186
127,47,-0.0696,0.0298,-0.0497
127,48,-0.0199,-0.0099,0.0099
127,49,-0.0596,-0.0199,0.0099
127,50,0.0497,0.2186,-0.1988
127,51,-0.0795,-0.0894,0.0696
127,52,0.0398,-0.0894,0.0994
127,53,-0.0,0.0,-0.0
128,1,0.0994,-0.0696,-0.0497
128,2,-0.1491,0.2186,0.2087
128,3,-0.1093,-0.0099,-0.0398
128,4,0.0099,0.1391,0.1491
128,5,0.1391,0.0099,0.0398
128,6,-0.2982,0.0696,0.0099
128,7,-0.0199,-0.0398,-0.0497
128,8,-0.1491,0.1292,0.1093
128,9,-0.0199,0.0199,0.0199
128,10,0.0099,0.1193,0.1193
128,11,0.169,-0.1491,-0.0994
128,12,-0.0099,0.0298,0.0298
128,13,0.0199,-0.0099,-0.0
128,14,-0.0099,0.0099,0.0099
128,15,0.0497,-0.0099,0.0
128,16,-0.0099,-0.0199,-0.0199
128,17,0.0497,0.0099,0.0199
128,18,0.0,0.0398,0.0398
128,19,-0.0,-0.0199,-0.0199
128,20,-0.0298,-0.0099,-0.0199
128,21,-0.0497,0.0298,0.0298
128,22,0.0199,-0.1093,-0.1093
128,23,0.0099,-0.0596,-0.0596
128,24,-0.0099,0.0,-0.0
128,25,-0.0199,0.0298,0.0199
128,26,0.0099,0.0199,0.0298
128,27,-0.0497,-0.0298,0.0298
128,28,0.0199,0.1093,-0.1093
128,29,-0.0099,-0.0,-0.0
128,30,0.0994,0.0696,-0.0497
128,31,-0.1491,-0.2186,0.2087
128,32,-0.1093,0.0099,-0.0398
128,33,0.0099,-0.1391,0.1491
128,34,0.1391,-0.0099,0.0398
128,35,-0.2982,-0.0696,0.0099
128,36,-0.0199,0.0398,-0.0497
128,37,-0.1491,-0.1292,0.1093
128,38,-0.0199,-0.0199,0.0199
128,39,0.0099,-0.1193,0.1193
128,40,0.169,0.1491,-0.0994
128,41,-0.0099,-0.0298,0.0298
128,42,0.0199,0.0099,-0.0
128,43,-0.0099,-0.0099,0.0099
128,44,0.0497,0.0099,0.0
128,45,-0.0099,0.0199,-0.0199
128,46,0.0497,-0.0099,0.0199
128,47,0.0,-0.0398,0.0398
128,48,-0.0,0.0199,-0.0199
128,49,-0.0298,0.0099,-0.0199
128,50,0.0099,0.0596,-0.0596
128,51,-0.0199,-0.0298,0.0199
128,52,0.0099,-0.0199,0.0298
128,53,-0.0,0.0,-0.0
129,1,-0.0902,0.0501,0.0401
129,2,0.1304,-0.2005,-0.2106
129,3,0.1103,0.0201,0.0501
129,4,-0.0201,-0.1404,-0.1604
129,5,-0.1404,-0.01,-0.0401
129,6,0.2808,-0.0702,-0.01
129,7,0.0201,0.0301,0.0401
129,8,0.1304,-0.1103,-0.0902
129,9,0.0,-0.01,-0.01
129,10,-0.0,-0.1304,-0.1304
129,11,-0.1705,0.1504,0.1003
129,12,-0.01,-0.0301,-0.0301
129,13,-0.0401,0.0201,0.01
129,14,0.0201,-0.0301,-0.0201
129,15,-0.0902,0.0201,-0.01
129,16,0.0201,0.0401,0.0401
129,17,-0.0902,-0.01,-0.0301
129,18,-0.01,-0.0602,-0.0602
129,19,0.01,0.0301,0.0301
129,20,0.0201,0.0201,0.0301
129,21,0.0501,-0.0301,-0.0201
129,22,-0.01,0.1103,0.1103
129,23,-0.01,0.0802,0.0802
129,24,0.0201,-0.0,0.0
129,25,0.0201,-0.0301,-0.0301
129,26,-0.01,-0.0301,-0.0301
129,27,-0.0501,-0.0301,0.0201
129,28,0.01,0.1103,-0.1103
129,29,-0.0201,-0.0,-0.0
129,30,0.0902,0.0501,-0.0401
129,31,-0.1304,-0.2005,0.2106
129,32,-0.1103,0.0201,-0.0501
129,33,0.0201,-0.1404,0.1604
129,34,0.1404,-0.01,0.0401
129,35,-0.2808,-0.0702,0.01
129,36,-0.0201,0.0301,-0.0401
129,37,-0.1304,-0.1103,0.0902
129,38,-0.0,-0.01,0.01
129,39,0.0,-0.1304,0.1304
129,40,0.1705,0.1504,-0.1003
129,41,0.01,-0.0301,0.0301
129,42,0.0401,0.0201,-0.01
129,43,-0.0201,-0.0301,0.0201
129,44,0.0902,0.0201,0.01
129,45,-0.0201,0.0401,-0.0401
129,46,0.0902,-0.01,0.0301
129,47,0.01,-0.0602,0.0602
129,48,-0.01,0.0301,-0.0301
129,49,-0.0201,0.0201,-0.0301
129,50,0.01,0.0802,-0.0802
129,51,-0.0201,-0.0301,0.0301
129,52,0.01,-0.0301,0.0301
129,53,-0.0,0.0,0.0
130,1,-0.05,0.02,0.01
130,2,0.03,-0.0801,-0.0801
130,3,0.07,0.02,0.04
130,4,-0.01,-0.0801,-0.0901
130,5,-0.1001,-0.01,-0.03
130,6,0.1801,-0.04,-0.01
130,7,0.03,0.02,0.03
130,8,0.0801,-0.04,-0.03
130,9,-0.02,-0.03,-0.04
130,10,0.01,-0.01,-0.01
130,11,-0.02,0.03,0.03
130,12,0.1301,0.04,0.0801
130,13,0.02,-0.0901,-0.0801
130,14,0.06,0.06,0.0801
130,15,0.1101,0.05,0.0801
130,16,-0.1601,-0.1101,-0.1601
130,17,0.2902,0.0801,0.1601
130,18,0.02,0.1801,0.1801
130,19,-0.05,-0.07,-0.0801
130,20,0.02,-0.1101,-0.1001
130,21,0.05,-0.01,-0.0
130,22,-0.04,0.02,0.01
130,23,0.05,-0.1301,-0.1201
130,24,-0.03,0.01,0.0
130,25,-0.04,0.06,0.04
130,26,0.01,0.04,0.04
130,27,0.05,0.01,-0.0
130,28,-0.04,-0.02,0.01
130,29,-0.03,-0.01,0.0
130,30,-0.05,-0.02,0.01
130,31,0.03,0.0801,-0.0801
130,32,0.07,-0.02,0.04
130,33,-0.01,0.0801,-0.0901
130,34,-0.1001,0.01,-0.03
130,35,0.1801,0.04,-0.01
130,36,0.03,-0.02,0.03
130,37,0.0801,0.04,-0.03
130,38,-0.02,0.03,-0.04
130,39,0.01,0.01,-0.01
130,40,-0.02,-0.03,0.03
130,41,0.1301,-0.04,0.07
130,42,0.02,0.0901,-0.0801
130,43,0.06,-0.06,0.0801
130,44,0.1101,-0.05,0.0801
130,45,-0.1601,0.1101,-0.1601
130,46,0.2802,-0.0801,0.1601
130,47,0.02,-0.1701,0.1801
130,48,-0.05,0.07,-0.0801
130,49,0.02,0.1101,-0.1001
130,50,0.05,0.1301,-0.1201
130,51,-0.04,-0.06,0.04
130,52,0.01,-0.04,0.04
130,53,0.0,-0.0,-0.0
131,1,0.0703,-0.0201,-0.01
131,2,-0.0301,0.0904,0.1005
131,3,-0.0904,-0.0301,-0.0502
131,4,0.01,0.1005,0.1205
131,5,0.1406,0.0,0.0301
131,6,-0.231,0.0502,0.01
131,7,-0.0502,-0.0201,-0.0301
131,8,-0.0904,0.0402,0.0201
131,9,0.0402,0.0301,0.0402
131,10,-0.01,0.0301,0.0201
131,11,0.0301,-0.0402,-0.0301
131,12,-0.1205,-0.0402,-0.0703
131,13,-0.0,0.0804,0.0804
131,14,-0.0703,-0.0502,-0.0703
131,15,-0.0804,-0.0603,-0.0804
131,16,0.1507,0.1005,0.1406
131,17,-0.2612,-0.0804,-0.1507
131,18,-0.0201,-0.1607,-0.1708
131,19,0.0502,0.0603,0.0703
131,20,-0.0201,0.1005,0.0904
131,21,-0.0603,0.01,-0.0
131,22,0.0301,-0.0301,-0.0201
131,23,-0.0502,0.1205,0.1005
131,24,0.0201,-0.01,-0.01
131,25,0.0402,-0.0502,-0.0402
131,26,-0.0,-0.0301,-0.0301
131,27,0.0603,0.01,0.0
131,28,-0.0301,-0.0301,0.0201
131,29,-0.0201,-0.01,0.01
131,30,-0.0703,-0.0201,0.01
131,31,0.0301,0.0904,-0.1005
131,32,0.0904,-0.0301,0.0502
131,33,-0.01,0.1005,-0.1205
131,34,-0.1406,0.0,-0.0301
131,35,0.231,0.0502,-0.01
131,36,0.0502,-0.0201,0.0301
131,37,0.0904,0.0402,-0.0201
131,38,-0.0402,0.0301,-0.0402
131,39,0.01,0.0301,-0.0201
131,40,-0.0301,-0.0402,0.0301
131,41,0.1205,-0.0402,0.0703
131,42,0.0,0.0804,-0.0804
131,43,0.0703,-0.0502,0.0703
131,44,0.0804,-0.0603,0.0804
131,45,-0.1507,0.1005,-0.1406
131,46,0.2612,-0.0804,0.1507
131,47,0.0201,-0.1607,0.1708
131,48,-0.0502,0.0603,-0.0703
131,49,0.0201,0.1005,-0.0904
131,50,0.0502,0.1205,-0.1005
131,51,-0.0402,-0.0502,0.0402
131,52,0.0,-0.0301,0.0301
131,53,0.0,0.0,-0.0
132,1,0.0499,0.03,0.04
132,2,0.0699,0.01,0.03
132,3,-0.1099,-0.0699,-0.0999
132,4,0.0499,0.1199,0.1398
132,5,0.1498,0.01,0.0499
132,6,-0.2098,0.0599,0.02
132,7,-0.0499,-0.03,-0.0499
132,8,-0.1099,0.04,0.02
132,9,0.0699,0.0799,0.0999
132,10,0.01,-0.1099,-0.1099
132,11,-0.1698,0.1898,0.1398
132,12,0.1099,-0.02,0.01
132,13,-0.0799,0.01,-0.01
132,14,0.1398,-0.03,0.01
132,15,-0.1299,0.0999,0.0599
132,16,-0.1299,-0.01,-0.0499
132,17,0.0899,0.0999,0.1299
132,18,0.0599,-0.03,-0.01
132,19,-0.1199,0.0499,0.01
132,20,0.1698,-0.0799,-0.03
132,21,-0.0799,-0.02,-0.03
132,22,-0.02,0.0799,0.0699
132,23,0.03,0.02,0.02
132,24,0.01,0.0,0.01
132,25,-0.01,0.0,0.0
132,26,-0.01,-0.01,-0.02
132,27,-0.0799,0.02,-0.03
132,28,-0.02,-0.0799,0.0699
132,29,0.01,-0.0,0.01
132,30,0.0499,-0.03,0.04
132,31,0.0699,-0.01,0.03
132,32,-0.1099,0.0699,-0.0999
132,33,0.0499,-0.1199,0.1398
132,34,0.1498,-0.01,0.0499
132,35,-0.2098,-0.0599,0.02
