Mode,AtomIndex,dx,dy,dz
115,9,-0.02,-0.02,-0.02
115,10,0.0499,0.02,-0.0
115,11,-0.0599,-0.1797,-0.1897
115,12,0.0799,0.01,-0.02
115,13,0.1498,-0.0,-0.0799
115,14,0.0799,0.0799,0.0499
115,15,-0.2496,-0.1198,-0.01
115,16,0.0,-0.0399,-0.0499
115,17,-0.4094,0.0499,0.2596
115,18,-0.0399,-0.0499,-0.03
115,19,-0.0399,0.03,0.0499
115,20,-0.0499,0.03,0.0599
115,21,-0.02,-0.0,0.0
115,22,-0.0399,0.01,0.03
115,23,-0.01,-0.0,0.0
115,24,-0.1198,-0.02,0.03
115,25,0.01,0.01,0.01
115,26,0.0,-0.0,-0.01
115,27,0.02,0.0,-0.01
115,28,-0.0998,0.03,0.01
115,29,-0.02,0.01,-0.01
115,30,0.01,-0.02,0.02
115,31,-0.0,-0.0,0.0
115,32,-0.01,-0.01,0.02
115,33,0.0,-0.01,0.01
115,34,-0.0399,0.0499,-0.0399
115,35,0.02,-0.02,0.02
115,36,-0.0499,0.02,0.0
115,37,0.0599,-0.1797,0.1897
115,38,-0.0799,0.01,0.02
115,39,-0.1498,-0.0,0.0799
115,40,-0.0699,0.0799,-0.0499
115,41,0.2496,-0.1198,0.01
115,42,-0.0,-0.0399,0.0499
115,43,0.4094,0.0499,-0.2596
115,44,0.0399,-0.0499,0.03
115,45,0.0399,0.03,-0.0499
115,46,0.0499,0.03,-0.0599
115,47,0.02,-0.0,-0.0
115,48,0.0399,0.01,-0.03
115,49,0.01,-0.0,-0.0
115,50,0.1198,-0.02,-0.03
115,51,-0.01,0.01,-0.01
115,52,-0.0,-0.0,0.01
115,53,0.0,-0.0,-0.0
116,1,-0.0498,-0.0199,0.0
116,2,-0.0399,0.0,0.0199
116,3,0.0,-0.01,-0.01
116,4,-0.0698,0.0598,0.1097
116,5,0.0299,-0.01,-0.0399
116,6,-0.2891,-0.0997,0.0399
116,7,0.0199,0.0399,0.0399
116,8,-0.1495,-0.1994,-0.1695
116,9,0.0399,0.0498,0.0399
116,10,-0.0897,-0.0399,-0.0
116,11,0.0798,0.2791,0.309
116,12,0.01,0.0798,0.0798
116,13,0.01,-0.0498,-0.0598
116,14,0.0498,0.0399,0.0199
116,15,-0.0698,-0.0299,0.0
116,16,-0.0299,0.0,0.0199
116,17,-0.1296,0.0299,0.0897
116,18,-0.0399,-0.0798,-0.0598
116,19,0.0299,0.0299,0.0199
116,20,0.0399,0.0399,0.0199
116,21,0.0498,0.0199,-0.01
116,22,0.01,-0.0598,-0.0798
116,23,-0.01,-0.01,-0.01
116,24,-0.01,0.0,0.0
116,25,0.01,0.01,0.01
116,26,-0.0,0.0,0.0
116,27,0.0299,0.01,-0.0399
116,28,-0.2891,0.0997,0.0399
116,29,-0.0498,0.0199,0.0
116,30,-0.0399,-0.0,0.0199
116,31,0.0,0.01,-0.01
116,32,-0.0698,-0.0598,0.1097
116,33,0.0199,-0.0399,0.0399
116,34,-0.1495,0.1994,-0.1695
116,35,0.0399,-0.0498,0.0399
116,36,-0.0897,0.0399,-0.0
116,37,0.0798,-0.2791,0.309
116,38,0.01,-0.0798,0.0798
116,39,0.01,0.0498,-0.0598
116,40,0.0498,-0.0399,0.0199
116,41,-0.0698,0.0299,0.0
116,42,-0.0299,-0.0,0.0199
116,43,-0.1296,-0.0299,0.0897
116,44,-0.0399,0.0798,-0.0598
116,45,0.0299,-0.0299,0.0199
116,46,0.0399,-0.0399,0.0199
116,47,0.0498,-0.0199,-0.01
116,48,0.01,0.0598,-0.0798
116,49,-0.01,0.01,-0.01
116,50,-0.01,-0.0,0.0
116,51,0.01,-0.01,0.01
116,52,-0.0,-0.0,0.0
116,53,-0.0,0.0,0.0
117,1,0.05,0.02,0.0
117,2,0.02,-0.02,-0.04
117,3,-0.0,0.01,0.01
117,4,0.0701,-0.0601,-0.1101
117,5,-0.03,0.01,0.03
117,6,0.2903,0.0901,-0.04
117,7,-0.02,-0.04,-0.04
117,8,0.1501,0.1902,0.1501
117,9,-0.04,-0.04,-0.03
117,10,0.0901,0.05,0.0
117,11,-0.0901,-0.2903,-0.3103
117,12,-0.01,-0.0801,-0.0801
117,13,-0.0,0.05,0.0601
117,14,-0.05,-0.04,-0.02
117,15,0.0601,0.03,-0.0
117,16,0.02,-0.01,-0.02
117,17,0.1301,-0.03,-0.1001
117,18,0.04,0.0801,0.0701
117,19,-0.03,-0.03,-0.02
117,20,-0.04,-0.04,-0.03
117,21,-0.04,-0.01,0.01
117,22,-0.02,0.05,0.0701
117,23,0.0,0.01,0.01
117,24,0.01,-0.0,-0.01
117,25,-0.01,-0.01,-0.01
117,26,0.01,-0.0,-0.01
117,27,0.03,0.01,-0.03
117,28,-0.2903,0.0901,0.04
117,29,-0.05,0.02,-0.0
117,30,-0.02,-0.02,0.04
117,31,0.0,0.01,-0.01
117,32,-0.0701,-0.0601,0.1101
117,33,0.02,-0.04,0.04
117,34,-0.1501,0.1902,-0.1501
117,35,0.04,-0.04,0.03
117,36,-0.0901,0.05,-0.0
117,37,0.0901,-0.2903,0.3203
117,38,0.01,-0.0801,0.0801
117,39,0.0,0.05,-0.0601
117,40,0.05,-0.04,0.02
117,41,-0.0601,0.03,0.0
117,42,-0.02,-0.01,0.02
117,43,-0.1301,-0.03,0.1001
117,44,-0.04,0.0801,-0.0701
117,45,0.03,-0.03,0.02
117,46,0.04,-0.04,0.03
117,47,0.04,-0.01,-0.01
117,48,0.02,0.05,-0.0701
117,49,-0.0,0.01,-0.01
117,50,-0.01,-0.0,0.01
117,51,0.01,-0.01,0.01
117,52,-0.01,-0.0,0.01
117,53,-0.0,-0.0,0.0
118,1,0.0401,0.0201,-0.0
118,2,-0.0301,-0.0803,-0.0803
118,3,-0.0201,0.0301,0.0502
118,4,0.1204,-0.1104,-0.2107
118,5,-0.0401,-0.0201,-0.01
118,6,0.2007,0.0301,-0.0702
118,7,0.01,-0.0201,-0.0301
118,8,0.0602,0.0401,0.01
118,9,0.01,0.0401,0.0401
118,10,-0.01,0.0,0.01
118,11,0.0201,0.0702,0.0803
118,12,-0.1305,-0.0502,0.01
118,13,-0.0,0.0301,0.0301
118,14,0.1505,0.0502,-0.0201
118,15,-0.2609,-0.2107,-0.1003
118,16,-0.1003,-0.0401,0.01
118,17,-0.0201,-0.0803,-0.0803
118,18,-0.0201,0.0201,0.0401
118,19,0.1405,0.0502,-0.0201
118,20,-0.2509,-0.2007,-0.1003
118,21,-0.0301,-0.0201,-0.01
118,22,0.0201,-0.0,-0.0201
118,23,-0.01,0.0201,0.0301
118,24,-0.01,-0.0201,-0.01
118,25,-0.0,-0.01,-0.01
118,26,0.0201,-0.0201,-0.0301
118,27,-0.0401,0.0201,-0.01
118,28,0.2007,-0.0301,-0.0702
118,29,0.0401,-0.0201,-0.0
118,30,-0.0301,0.0803,-0.0803
118,31,-0.0201,-0.0301,0.0502
118,32,0.1204,0.1104,-0.2107
118,33,0.01,0.0201,-0.0301
118,34,0.0602,-0.0401,0.01
118,35,0.01,-0.0401,0.0401
118,36,-0.01,-0.0,0.01
118,37,0.0201,-0.0702,0.0803
118,38,-0.1305,0.0502,0.01
118,39,-0.0,-0.0301,0.0301
118,40,0.1505,-0.0502,-0.0201
118,41,-0.2609,0.2107,-0.1003
118,42,-0.1003,0.0401,0.01
118,43,-0.01,0.0803,-0.0803
118,44,-0.0201,-0.0201,0.0401
118,45,0.1405,-0.0502,-0.0201
118,46,-0.2509,0.2007,-0.1003
118,47,-0.0301,0.0201,-0.01
118,48,0.0201,0.0,-0.0201
118,49,-0.01,-0.0201,0.0301
118,50,-0.01,0.0201,-0.01
118,51,-0.0,0.01,-0.01
118,52,0.0201,0.0201,-0.0301
118,53,0.0,0.0,0.0
119,1,-0.0397,-0.0099,0.0099
119,2,0.0298,0.0793,0.0793
119,3,0.0198,-0.0298,-0.0496
119,4,-0.119,0.1091,0.2083
119,5,0.0397,0.0198,0.0099
119,6,-0.1984,-0.0298,0.0694
119,7,-0.0099,0.0198,0.0298
119,8,-0.0595,-0.0397,-0.0198
119,9,-0.0099,-0.0397,-0.0397
119,10,0.0198,-0.0,-0.0099
119,11,-0.0198,-0.0793,-0.0893
119,12,0.1289,0.0496,-0.0099
119,13,0.0,-0.0298,-0.0298
119,14,-0.1587,-0.0496,0.0198
119,15,0.2579,0.2083,0.0992
119,16,0.1091,0.0397,-0.0099
119,17,0.0099,0.0793,0.0793
119,18,0.0298,-0.0198,-0.0397
119,19,-0.1488,-0.0496,0.0198
119,20,0.248,0.1984,0.0992
119,21,0.0298,0.0198,0.0099
119,22,-0.0298,0.0,0.0198
119,23,0.0099,-0.0198,-0.0298
119,24,0.0099,0.0099,0.0099
119,25,0.0,0.0099,0.0099
119,26,-0.0198,0.0198,0.0198
119,27,-0.0397,0.0198,-0.0099
119,28,0.1984,-0.0298,-0.0694
119,29,0.0397,-0.0099,-0.0099
119,30,-0.0298,0.0793,-0.0793
119,31,-0.0198,-0.0298,0.0496
119,32,0.119,0.1091,-0.2083
119,33,0.0099,0.0198,-0.0298
119,34,0.0595,-0.0397,0.0198
119,35,0.0099,-0.0397,0.0397
119,36,-0.0198,-0.0,0.0099
119,37,0.0198,-0.0793,0.0893
119,38,-0.1289,0.0496,0.0099
119,39,-0.0,-0.0298,0.0298
119,40,0.1587,-0.0496,-0.0198
119,41,-0.2579,0.2083,-0.0992
119,42,-0.1091,0.0397,0.0099
119,43,-0.0099,0.0793,-0.0793
119,44,-0.0298,-0.0198,0.0397
119,45,0.1488,-0.0496,-0.0198
119,46,-0.248,0.1984,-0.0992
119,47,-0.0298,0.0198,-0.0099
119,48,0.0298,0.0,-0.0198
119,49,-0.0099,-0.0198,0.0298
119,50,-0.0099,0.0099,-0.0099
119,51,-0.0,0.0099,-0.0099
119,52,0.0198,0.0198,-0.0198
119,53,0.0,-0.0,0.0
120,1,0.0699,0.06,0.04
120,2,-0.1998,-0.2698,-0.2198
120,3,-0.03,0.02,0.05
120,4,0.1399,-0.1699,-0.2998
120,5,-0.0799,-0.05,-0.02
120,6,0.2198,0.01,-0.1099
120,7,0.0799,0.03,-0.0
120,8,-0.03,-0.1299,-0.1499
120,9,-0.05,0.03,0.0699
120,10,0.0,0.03,0.04
120,11,-0.01,0.01,0.02
120,12,0.03,0.04,0.03
120,13,0.02,-0.01,-0.02
120,14,-0.05,-0.01,0.01
120,15,0.0999,0.0799,0.03
120,16,0.02,0.01,-0.0
120,17,0.02,0.01,0.01
120,18,0.01,0.0,-0.0
120,19,-0.04,-0.03,-0.01
120,20,0.1199,0.0699,0.02
120,21,0.0,-0.03,-0.04
120,22,-0.01,-0.06,-0.06
120,23,0.01,0.01,0.0
120,24,-0.0,0.01,0.01
120,25,-0.01,-0.01,-0.0
120,26,-0.0,0.0,0.0
120,27,0.0799,-0.05,0.02
120,28,-0.2198,0.01,0.1099
120,29,-0.0699,0.06,-0.04
120,30,0.1998,-0.2698,0.2198
120,31,0.03,0.02,-0.05
120,32,-0.1399,-0.1699,0.2998
120,33,-0.0799,0.03,0.0
120,34,0.03,-0.1299,0.1499
120,35,0.05,0.03,-0.0699
120,36,-0.0,0.03,-0.04
120,37,0.01,0.01,-0.02
120,38,-0.03,0.04,-0.03
120,39,-0.02,-0.01,0.02
120,40,0.05,-0.01,-0.01
120,41,-0.0999,0.0799,-0.03
120,42,-0.02,0.01,0.0
120,43,-0.02,0.01,-0.01
120,44,-0.01,0.0,0.0
120,45,0.04,-0.03,0.01
120,46,-0.1199,0.0699,-0.02
120,47,-0.0,-0.03,0.04
120,48,0.01,-0.06,0.06
120,49,-0.01,0.01,-0.0
120,50,0.0,0.01,-0.01
120,51,0.01,-0.01,0.0
120,52,0.0,0.0,-0.0
120,53,-0.0,-0.0,0.0
121,1,-0.0605,-0.0605,-0.0403
121,2,0.2318,0.2822,0.2419
121,3,0.0302,-0.0101,-0.0302
121,4,-0.121,0.1512,0.2621
121,5,0.0806,0.0504,0.0202
121,6,-0.2016,-0.0101,0.1008
121,7,-0.0806,-0.0403,-0.0
121,8,0.0403,0.1512,0.1613
121,9,0.0706,-0.0202,-0.0605
121,10,-0.0101,-0.0403,-0.0504
121,11,0.0202,0.0101,0.0
121,12,-0.0202,-0.0403,-0.0302
121,13,-0.0302,0.0101,0.0202
121,14,0.0403,0.0101,-0.0101
121,15,-0.1008,-0.0806,-0.0302
121,16,-0.0202,-0.0101,0.0
121,17,-0.0302,-0.0101,0.0101
121,18,-0.0202,-0.0101,-0.0
121,19,0.0403,0.0302,0.0101
121,20,-0.121,-0.0706,-0.0202
121,21,-0.0101,0.0302,0.0403
121,22,0.0101,0.0504,0.0605
121,23,-0.0101,-0.0101,-0.0101
121,24,0.0101,-0.0,-0.0101
121,25,0.0101,0.0101,0.0
121,26,0.0,0.0,0.0
121,27,0.0806,-0.0504,0.0202
121,28,-0.2016,0.0101,0.1008
121,29,-0.0605,0.0605,-0.0403
121,30,0.2318,-0.2822,0.2419
121,31,0.0302,0.0101,-0.0302
121,32,-0.121,-0.1512,0.2621
121,33,-0.0806,0.0403,-0.0
121,34,0.0403,-0.1512,0.1613
121,35,0.0706,0.0202,-0.0605
121,36,-0.0101,0.0403,-0.0504
121,37,0.0202,-0.0101,0.0
121,38,-0.0202,0.0403,-0.0302
121,39,-0.0302,-0.0101,0.0202
121,40,0.0403,-0.0101,-0.0101
121,41,-0.1008,0.0806,-0.0302
121,42,-0.0202,0.0101,0.0
121,43,-0.0302,0.0101,0.0101
121,44,-0.0202,0.0101,-0.0
121,45,0.0403,-0.0302,0.0101
121,46,-0.121,0.0706,-0.0202
121,47,-0.0101,-0.0302,0.0403
121,48,0.0101,-0.0504,0.0605
121,49,-0.0101,0.0101,-0.0101
121,50,0.0101,0.0,-0.0101
121,51,0.0101,-0.0101,0.0
121,52,0.0,-0.0,0.0
121,53,-0.0,-0.0,0.0
122,1,0.04,-0.03,-0.0601
122,2,0.1401,0.0801,0.02
122,3,-0.03,0.0801,0.1101
122,4,0.1902,-0.1502,-0.2903
122,5,-0.03,-0.02,-0.02
122,6,0.2703,0.0501,-0.0901
122,7,-0.02,-0.0501,-0.0601
122,8,0.1301,0.1502,0.1101
122,9,0.0901,0.0801,0.0501
122,10,-0.04,-0.0601,-0.0501
122,11,0.0601,0.1301,0.1301
122,12,0.1101,0.02,-0.03
122,13,-0.0801,-0.01,0.03
122,14,-0.04,-0.01,0.01
122,15,-0.03,-0.0,0.02
122,16,0.0601,0.02,-0.01
122,17,-0.1101,0.0701,0.1301
122,18,-0.0501,-0.0701,-0.0501
122,19,-0.02,0.03,0.0501
122,20,-0.0501,0.02,0.0501
122,21,-0.0801,-0.03,0.01
122,22,-0.02,-0.0,0.01
122,23,0.0,-0.0501,-0.0501
122,24,0.04,0.01,-0.01
122,25,0.02,0.03,0.02
122,26,-0.02,0.02,0.03
122,27,-0.03,0.02,-0.02
122,28,0.2703,-0.0501,-0.0901
122,29,0.04,0.03,-0.0601
122,30,0.1401,-0.0801,0.02
122,31,-0.03,-0.0801,0.1101
122,32,0.1902,0.1502,-0.2903
122,33,-0.02,0.0501,-0.0601
122,34,0.1301,-0.1502,0.1101
122,35,0.0901,-0.0801,0.0501
122,36,-0.04,0.0601,-0.0501
122,37,0.0601,-0.1301,0.1301
122,38,0.1101,-0.02,-0.03
122,39,-0.0801,0.01,0.03
122,40,-0.04,0.01,0.01
122,41,-0.03,0.0,0.02
122,42,0.0601,-0.02,-0.01
122,43,-0.1101,-0.0701,0.1301
122,44,-0.0501,0.0701,-0.0501
122,45,-0.02,-0.03,0.0501
122,46,-0.0501,-0.02,0.0501
122,47,-0.0801,0.03,0.01
122,48,-0.02,0.0,0.01
122,49,0.0,0.0501,-0.0501
122,50,0.04,-0.01,-0.01
122,51,0.02,-0.03,0.02
122,52,-0.02,-0.02,0.03
122,53,-0.0,-0.0,0.0
123,1,0.0302,-0.0504,-0.0705
123,2,0.1914,0.141,0.0705
123,3,-0.0201,0.0806,0.1108
123,4,0.1713,-0.1108,-0.2418
123,5,-0.0201,-0.0201,-0.0101
123,6,0.2619,0.0504,-0.0806
123,7,-0.0302,-0.0604,-0.0604
123,8,0.1511,0.1813,0.141
123,9,0.1007,0.0806,0.0403
123,10,-0.0403,-0.0604,-0.0504
123,11,0.0403,0.1007,0.1007
123,12,0.1007,0.0101,-0.0403
123,13,-0.0806,-0.0101,0.0403
123,14,-0.0302,-0.0101,0.0101
123,15,-0.0403,-0.0101,0.0101
123,16,0.0604,0.0201,-0.0101
123,17,-0.1007,0.0604,0.1209
123,18,-0.0504,-0.0705,-0.0504
123,19,-0.0101,0.0403,0.0504
123,20,-0.0806,0.0101,0.0403
123,21,-0.0806,-0.0201,0.0201
123,22,-0.0201,0.0,0.0101
123,23,-0.0101,-0.0604,-0.0604
123,24,0.0403,0.0101,-0.0101
123,25,0.0302,0.0403,0.0302
123,26,-0.0201,0.0201,0.0302
123,27,0.0201,-0.0201,0.0101
123,28,-0.2619,0.0504,0.0806
123,29,-0.0302,-0.0504,0.0705
123,30,-0.1914,0.141,-0.0705
123,31,0.0201,0.0806,-0.1108
123,32,-0.1713,-0.1108,0.2418
123,33,0.0302,-0.0604,0.0604
123,34,-0.1511,0.1813,-0.141
123,35,-0.1007,0.0806,-0.0403
123,36,0.0403,-0.0604,0.0504
123,37,-0.0403,0.1007,-0.1007
123,38,-0.1007,0.0101,0.0403
123,39,0.0806,-0.0101,-0.0403
123,40,0.0302,-0.0101,-0.0101
123,41,0.0403,-0.0101,-0.0101
123,42,-0.0604,0.0201,0.0101
123,43,0.1007,0.0604,-0.1209
123,44,0.0504,-0.0705,0.0504
123,45,0.0101,0.0403,-0.0504
123,46,0.0806,0.0101,-0.0403
123,47,0.0806,-0.0201,-0.0201
123,48,0.0201,0.0,-0.0101
123,49,0.0101,-0.0604,0.0604
123,50,-0.0403,0.0101,0.0101
123,51,-0.0302,0.0403,-0.0302
123,52,0.0201,0.0201,-0.0302
123,53,-0.0,0.0,0.0
124,1,-0.0302,-0.0704,-0.0805
124,2,0.2214,0.2214,0.1509
124,3,0.0101,0.0503,0.0604
124,4,0.0805,-0.0101,-0.0503
124,5,-0.0201,-0.0,0.0
124,6,0.161,0.0402,-0.0402
124,7,-0.0402,-0.0503,-0.0402
124,8,0.1207,0.161,0.1409
124,9,0.1107,0.0503,-0.0
124,10,-0.0604,-0.0101,0.0201
124,11,-0.0402,0.0302,0.0604
124,12,-0.0503,0.0503,0.0805
124,13,0.1308,-0.0101,-0.0805
124,14,-0.0302,-0.0101,0.0
124,15,0.1811,0.1107,0.0302
124,16,-0.0302,0.0,0.0101
124,17,0.1308,-0.0302,-0.1006
124,18,0.0704,0.0604,0.0302
124,19,-0.0704,-0.0704,-0.0503
124,20,0.2214,0.1006,0.0
124,21,-0.0402,0.0101,0.0302
124,22,0.0302,-0.0302,-0.0503
124,23,0.0101,0.0906,0.1006
124,24,-0.0604,-0.0101,0.0201
124,25,-0.0402,-0.0503,-0.0402
124,26,0.0201,-0.0302,-0.0402
124,27,-0.0201,0.0,0.0
124,28,0.161,-0.0402,-0.0402
124,29,-0.0302,0.0704,-0.0805
124,30,0.2214,-0.2214,0.1509
124,31,0.0101,-0.0503,0.0604
124,32,0.0805,0.0101,-0.0503
124,33,-0.0402,0.0503,-0.0402
124,34,0.1207,-0.161,0.1409
124,35,0.1107,-0.0503,-0.0
124,36,-0.0604,0.0101,0.0201
124,37,-0.0402,-0.0302,0.0604
124,38,-0.0503,-0.0503,0.0805
124,39,0.1308,0.0101,-0.0805
124,40,-0.0302,0.0101,0.0
124,41,0.1811,-0.1107,0.0302
124,42,-0.0302,-0.0,0.0101
124,43,0.1308,0.0302,-0.1006
124,44,0.0704,-0.0604,0.0302
124,45,-0.0704,0.0704,-0.0503
124,46,0.2214,-0.1006,0.0
124,47,-0.0402,-0.0101,0.0302
124,48,0.0302,0.0302,-0.0503
124,49,0.0101,-0.0906,0.1006
124,50,-0.0604,0.0101,0.0201
124,51,-0.0402,0.0503,-0.0402
124,52,0.0201,0.0302,-0.0402
124,53,-0.0,0.0,0.0
125,1,0.03,0.07,0.08
125,2,-0.23,-0.23,-0.17
125,3,-0.01,-0.05,-0.06
125,4,-0.07,-0.0,0.04
125,5,0.01,0.0,-0.01
125,6,-0.15,-0.04,0.03
125,7,0.04,0.05,0.04
125,8,-0.12,-0.17,-0.15
125,9,-0.11,-0.05,0.01
125,10,0.06,0.02,-0.02
125,11,0.04,-0.03,-0.06
125,12,0.04,-0.05,-0.08
125,13,-0.12,0.02,0.08
125,14,0.03,0.01,-0.01
125,15,-0.16,-0.1,-0.03
125,16,0.02,0.0,-0.01
125,17,-0.11,0.03,0.09
125,18,-0.07,-0.06,-0.03
125,19,0.07,0.07,0.05
125,20,-0.22,-0.1,-0.0
125,21,0.05,-0.01,-0.04
125,22,-0.03,0.02,0.04
125,23,-0.01,-0.11,-0.11
125,24,0.06,0.01,-0.02
125,25,0.04,0.06,0.04
125,26,-0.03,0.04,0.05
125,27,-0.01,0.0,0.01
125,28,0.15,-0.04,-0.03
125,29,-0.03,0.07,-0.08
125,30,0.23,-0.23,0.17
125,31,0.01,-0.05,0.06
125,32,0.07,-0.0,-0.04
125,33,-0.04,0.05,-0.04
125,34,0.12,-0.17,0.15
125,35,0.11,-0.05,-0.01
125,36,-0.06,0.02,0.02
125,37,-0.04,-0.03,0.06
125,38,-0.04,-0.05,0.08
125,39,0.12,0.02,-0.08
125,40,-0.03,0.01,0.01
125,41,0.16,-0.1,0.03
125,42,-0.02,0.0,0.01
125,43,0.11,0.03,-0.09
125,44,0.07,-0.06,0.03
125,45,-0.07,0.07,-0.05
125,46,0.22,-0.1,0.0
125,47,-0.05,-0.01,0.04
125,48,0.03,0.02,-0.04
125,49,0.01,-0.11,0.11
125,50,-0.06,0.01,0.02
125,51,-0.04,0.06,-0.04
125,52,0.03,0.04,-0.05
125,53,-0.0,-0.0,0.0
126,1,0.0,-0.0,-0.01
126,2,0.0,-0.01,-0.01
126,3,-0.01,0.01,0.02
126,4,0.02,-0.02,-0.0399
126,5,-0.0,-0.01,-0.01
126,6,0.01,-0.0,-0.01
126,7,0.0,0.0,0.0
126,8,-0.0,-0.0,-0.0
126,9,0.01,0.01,0.01
126,10,-0.02,-0.0299,-0.0299
126,11,0.0399,0.0699,0.0699
126,12,-0.0499,-0.0299,-0.0
126,13,0.2096,0.1198,0.02
126,14,-0.01,-0.0699,-0.0699
126,15,0.2795,0.0898,-0.0499
126,16,-0.1497,0.0399,0.1198
126,17,0.3094,-0.0798,-0.2395
126,18,0.0798,-0.01,-0.0499
126,19,-0.0,0.0,0.0
126,20,0.0898,0.0499,0.01
126,21,-0.0,-0.0,0.0
126,22,0.02,0.02,0.01
126,23,-0.0299,-0.1797,-0.1797
126,24,-0.0998,-0.0299,0.02
126,25,0.0599,0.0798,0.0599
126,26,-0.0399,0.0599,0.0898
126,27,-0.0,0.01,-0.01
126,28,0.01,0.0,-0.01
126,29,0.0,0.0,-0.01
126,30,0.0,0.01,-0.01
126,31,-0.01,-0.01,0.02
126,32,0.02,0.02,-0.0399
126,33,0.0,-0.0,0.0
126,34,-0.0,0.0,-0.0
126,35,0.01,-0.01,0.01
126,36,-0.02,0.0299,-0.0299
126,37,0.0399,-0.0699,0.0699
126,38,-0.0499,0.0299,-0.0
126,39,0.2096,-0.1198,0.02
126,40,-0.01,0.0699,-0.0699
126,41,0.2795,-0.0898,-0.0499
126,42,-0.1497,-0.0399,0.1198
126,43,0.3094,0.0798,-0.2395
126,44,0.0798,0.01,-0.0499
126,45,-0.0,-0.0,0.0
126,46,0.0898,-0.0499,0.01
126,47,-0.0,0.0,0.0
126,48,0.02,-0.02,0.01
126,49,-0.0299,0.1797,-0.1797
126,50,-0.0998,0.0299,0.02
126,51,0.0599,-0.0798,0.0599
126,52,-0.0399,-0.0599,0.0898
126,53,-0.0,0.0,-0.0
127,1,0.0,-0.0,-0.01
127,2,0.01,0.0,-0.0
127,3,-0.01,0.01,0.0201
127,4,0.0201,-0.01,-0.0301
127,5,0.0,-0.0,-0.01
127,6,0.0,-0.0,-0.01
127,7,-0.0,-0.0,0.0
127,8,0.0,0.01,0.01
127,9,0.0201,0.01,0.0
127,10,-0.0201,-0.0301,-0.0301
127,11,0.0401,0.0803,0.0803
127,12,-0.0602,-0.0201,0.01
127,13,0.2208,0.1104,0.01
127,14,-0.01,-0.0702,-0.0702
127,15,0.281,0.0903,-0.0401
127,16,-0.1505,0.0301,0.1104
127,17,0.3111,-0.0803,-0.2509
127,18,0.0903,-0.0,-0.0401
127,19,-0.01,-0.01,-0.0
127,20,0.1104,0.0602,0.01
127,21,-0.01,-0.0,0.0
127,22,0.0301,0.0201,0.01
127,23,-0.0201,-0.1606,-0.1606
127,24,-0.1104,-0.0301,0.0201
127,25,0.0502,0.0702,0.0502
127,26,-0.0401,0.0602,0.0803
127,27,-0.0,-0.0,0.01
127,28,-0.0,-0.0,0.01
127,29,-0.0,-0.0,0.01
127,30,-0.01,0.0,0.0
127,31,0.01,0.01,-0.01
127,32,-0.0201,-0.01,0.0301
127,33,0.0,-0.0,-0.0
127,34,-0.0,0.01,-0.01
127,35,-0.0201,0.01,-0.0
127,36,0.0201,-0.0301,0.0301
127,37,-0.0401,0.0803,-0.0803
127,38,0.0602,-0.0201,-0.01
127,39,-0.2208,0.1104,-0.01
127,40,0.01,-0.0702,0.0702
127,41,-0.281,0.0903,0.0401
127,42,0.1505,0.0301,-0.1104
127,43,-0.3111,-0.0803,0.2509
127,44,-0.0903,-0.0,0.0401
127,45,0.01,-0.01,0.0
127,46,-0.1104,0.0602,-0.01
127,47,0.01,-0.0,-0.0
127,48,-0.0301,0.0201,-0.01
127,49,0.0201,-0.1606,0.1606
127,50,0.1104,-0.0301,-0.0201
127,51,-0.0502,0.0702,-0.0502
127,52,0.0401,0.0602,-0.0803
127,53,-0.0,-0.0,-0.0
128,1,-0.07,-0.06,-0.04
128,2,0.14,0.1999,0.16
128,3,0.08,0.0,-0.04
128,4,-0.0,0.1,0.13
128,5,-0.09,0.0,0.05
128,6,0.2199,0.09,-0.02
128,7,0.0,-0.03,-0.04
128,8,0.12,0.12,0.09
128,9,0.01,-0.0,-0.01
128,10,0.01,0.14,0.1799
128,11,-0.2099,-0.2399,-0.1699
128,12,0.0,0.02,0.02
128,13,-0.05,-0.01,0.01
128,14,0.02,0.02,0.01
128,15,-0.08,-0.04,-0.0
128,16,0.01,-0.02,-0.02
128,17,-0.07,0.0,0.04
128,18,-0.02,0.02,0.03
128,19,0.03,0.01,-0.01
128,20,-0.01,-0.03,-0.02
128,21,0.03,0.03,0.02
128,22,-0.02,-0.12,-0.14
128,23,-0.0,-0.08,-0.08
128,24,0.03,0.01,-0.01
128,25,0.02,0.04,0.03
128,26,-0.02,0.03,0.04
128,27,-0.09,-0.0,0.05
128,28,0.2199,-0.09,-0.02
128,29,-0.07,0.06,-0.04
128,30,0.14,-0.1999,0.16
128,31,0.08,-0.0,-0.04
128,32,-0.0,-0.1,0.13
128,33,0.0,0.03,-0.04
128,34,0.12,-0.12,0.09
128,35,0.01,0.0,-0.01
128,36,0.01,-0.14,0.1799
128,37,-0.2099,0.2399,-0.1699
128,38,0.0,-0.02,0.02
128,39,-0.05,0.01,0.01
128,40,0.02,-0.02,0.01
128,41,-0.08,0.04,-0.0
128,42,0.01,0.02,-0.02
128,43,-0.07,-0.0,0.04
128,44,-0.02,-0.02,0.03
128,45,0.03,-0.01,-0.01
128,46,-0.01,0.03,-0.02
128,47,0.03,-0.03,0.02
128,48,-0.02,0.12,-0.14
128,49,-0.0,0.08,-0.08
128,50,0.03,-0.01,-0.01
128,51,0.02,-0.04,0.03
